img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update,index
/games/boxart/full_7807469AmericaFrontccc.jpg,Monster Hunter Freedom Unite,PSP,Role-Playing,Capcom,Capcom Production Studio 1,7.7,,,,,,2009-06-23,,47822
/games/boxart/full_9713176AmericaFrontccc.jpg,Fable II,X360,Role-Playing,Microsoft Game Studios,Lionhead Studios,9.0,,,,,,2008-10-21,,47825
/games/boxart/9531394ccc.jpg,Pokémon Mystery Dungeon: Blue Rescue Team,DS,Role-Playing,Nintendo,ChunSoft,6.3,,,,,,2006-09-18,,47827
/games/boxart/full_8401813AmericaFrontccc.jpg,Fable,XB,Role-Playing,Microsoft Game Studios,Big Blue Box,8.6,,,,,,2004-09-14,2018-09-25,47849
/games/boxart/full_3660425AmericaFrontccc.png,Yokai Watch,3DS,Role-Playing,Nintendo,Level 5,7.7,,,,,,2015-11-06,2018-01-05,47858
/games/boxart/full_2892565AmericaFrontccc.jpg,Pokémon Ranger,DS,Role-Playing,Nintendo,HAL Laboratory,6.6,,,,,,2006-10-30,,47859
/games/boxart/2233652ccc.jpg,Final Fantasy III,SNES,Role-Playing,Square,SquareSoft,9.1,,,,,,1994-10-20,,47860
/games/boxart/6996433ccc.jpg,Baldur's Gate,PC,Role-Playing,Interplay,BioWare,9.2,,,,,,1998-11-30,,47865
/games/boxart/full_magicka_923AmericaFront.jpg,Magicka,PC,Role-Playing,Paradox Interactive,Arrowhead Game Studios,7.6,,,,,,2011-01-25,,47867
/games/boxart/full_5914705AmericaFrontccc.png,Mario & Luigi: Dream Team,3DS,Role-Playing,Nintendo,AlphaDream Corporation,8.0,,,,,,2013-08-11,2018-08-28,47869
/games/boxart/full_6928169AmericaFrontccc.png,Xenoblade Chronicles 2,NS,Role-Playing,Nintendo,Monolith Soft,8.2,,,,,,2017-12-01,2018-01-01,47871
/games/boxart/full_monster-hunter-tri-g_515JapanFront.jpg,Monster Hunter 3G,3DS,Role-Playing,Capcom,Capcom,7.6,,,,,,2013-03-19,2018-01-05,47874
/games/boxart/full_bastion_213AmericaFront.jpg,Bastion,PC,Role-Playing,Warner Bros. Interactive Entertainment,Supergiant Games,8.5,,,,,,2011-08-16,,47876
/games/boxart/full_6177641AmericaFrontccc.jpg,Crisis Core: Final Fantasy VII,PSP,Role-Playing,Square Enix,Square Enix,8.1,,,,,,2008-03-25,,47878
/games/boxart/9277225ccc.jpg,Diablo,PC,Role-Playing,Blizzard Entertainment,Blizzard Entertainment,8.7,,,,,,1996-11-30,,47879
/games/boxart/full_7911693AmericaFrontccc.jpg,Final Fantasy Tactics,PS,Role-Playing,Sony Computer Entertainment,SquareSoft,8.8,,,,,,1998-01-28,,47881
/games/boxart/full_dungeon-defenders_987AmericaFront.jpg,Dungeon Defenders,PC,Role-Playing,Trendy Entertainment,Trendy Entertainment,8.3,,,,,,2011-10-19,,47884
/games/boxart/809811ccc.jpg,Pokémon Colosseum,GC,Role-Playing,Nintendo,Genius Sonority Inc.,7.0,,,,,,2004-03-22,,47885
/games/boxart/full_3831556JapanFrontccc.jpg,Final Fantasy V,SNES,Role-Playing,Square,SquareSoft,7.5,,,,,,1992-12-06,,47886
/games/boxart/full_3699063AmericaFrontccc.jpg,Monster Hunter Freedom 2,PSP,Role-Playing,Capcom,Capcom,7.6,,,,,,2007-08-29,,47887
/games/boxart/full_115466AmericaFrontccc.png,Fire Emblem: Awakening,3DS,Role-Playing,Nintendo,Intelligent Systems,9.0,,,,,,2013-02-04,2018-01-01,47889
/games/boxart/full_3527400AmericaFrontccc.jpg,Pokémon Ranger: Shadows of Almia,DS,Role-Playing,Nintendo,HAL Laboratory,6.7,,,,,,2008-11-10,,47893
/games/boxart/full_1196113AmericaFrontccc.jpg,Chrono Trigger,SNES,Role-Playing,Square,SquareSoft,8.8,,,,,,1995-09-27,,47894
/games/boxart/5113389ccc.jpg,Final Fantasy III,DS,Role-Playing,Square Enix,Matrix Software,7.4,,,,,,2006-11-14,,47895
/games/boxart/full_1370744AmericaFrontccc.jpg,Neverwinter Nights,PC,Role-Playing,Atari,BioWare Corp.,8.7,,,,,,2002-06-16,,47899
/games/boxart/full_2266145AmericaFrontccc.jpg,Mario & Luigi: Superstar Saga,GBA,Role-Playing,Nintendo,AlphaDream Corporation,8.8,,,,,,2003-11-17,,47905
/games/boxart/9930254ccc.png,Baldur's Gate II: Shadows of Amn,PC,Role-Playing,Interplay,BioWare,9.5,,,,,,2000-09-24,,47909
/games/boxart/full_dragon-quest-monsters-joker-2_128AmericaFront.jpg,Dragon Quest Monsters: Joker 2,DS,Role-Playing,Nintendo,TOSE Software,8.1,,,,,,2011-09-19,,47912
/games/boxart/full_star-wars-the-old-republic_150AmericaFront.jpg,Star Wars: The Old Republic,PC,Role-Playing,Electronic Arts,BioWare / LucasArts,8.4,,,,,,2011-12-20,,47916
/games/boxart/full_9375116AmericaFrontccc.jpg,Yu-Gi-Oh! Forbidden Memories,PS,Role-Playing,Konami,KCEJ,7.0,,,,,,2002-03-20,,47921
/games/boxart/full_1264975AmericaFrontccc.jpg,Pokémon Battle Revolution,Wii,Role-Playing,Nintendo,Genius Sonority Inc.,5.2,,,,,,2007-06-25,,47924
/games/boxart/full_700404AmericaFrontccc.jpg,Paper Mario: The Thousand-Year Door,GC,Role-Playing,Nintendo,Intelligent Systems,9.0,,,,,,2004-10-11,,47925
/games/boxart/full_6302072AmericaFrontccc.jpg,Dragon Quest Monsters: Joker,DS,Role-Playing,Square Enix,TOSE Software,7.6,,,,,,2007-11-06,,47927
/games/boxart/full_9270094AmericaFrontccc.jpg,Monster Hunter Tri,Wii,Role-Playing,Capcom,Capcom Production Studio 1,8.1,,,,,,2010-04-20,,47928
/games/boxart/full_3074366AmericaFrontccc.jpg,Octopath Traveler,NS,Role-Playing,Nintendo,Square Enix,8.1,,,,,,2018-07-13,2018-10-02,47929
/games/boxart/8753411ccc.jpg,Parasite Eve,PS,Role-Playing,Square EA,SquareSoft,7.9,,,,,,1998-09-09,,47930
/games/boxart/full_3532413AmericaFrontccc.jpg,Secret of Mana,SNES,Role-Playing,Square,SquareSoft,9.1,,,,,,1993-10-03,,47934
/games/boxart/5369655ccc.jpg,Mario & Luigi: Partners in Time,DS,Role-Playing,Nintendo,AlphaDream Corporation,8.8,,,,,,2005-11-28,,47941
/games/boxart/756698ccc.jpg,Chrono Cross,PS,Role-Playing,Square EA,SquareSoft,9.7,,,,,,2000-08-15,,47942
/games/boxart/full_8912751AmericaFrontccc.jpg,Dragon Quest V: Hand of the Heavenly Bride,DS,Role-Playing,Square Enix,ArtePiazza,8.6,,,,,,2009-02-17,,47943
/games/boxart/full_dragon-quest-vi-realms-of-revelation_506AmericaFront.png,Dragon Quest VI: Realms of Revelation,DS,Role-Playing,Nintendo,ArtePiazza,7.6,,,,,,2011-02-14,,47944
/games/boxart/7014894ccc.jpg,Final Fantasy II,SNES,Role-Playing,Square,Square,10.0,,,,,,1991-11-23,,47946
/games/boxart/full_kingdom-hearts-3582-days_7AmericaFront.jpg,Kingdom Hearts 358/2 Days,DS,Role-Playing,Square Enix,High Horse Entertainment,7.5,,,,,,2009-09-29,,47947
/games/boxart/full_kingdom-hearts-birth-by-sleep_3AmericaFront.jpg,Kingdom Hearts: Birth by Sleep,PSP,Role-Playing,Square Enix,Square Enix,7.9,,,,,,2010-09-07,,47948
/games/boxart/full_387892AmericaFrontccc.png,Pokémon Super Mystery Dungeon,3DS,Role-Playing,Nintendo,ChunSoft,7.7,,,,,,2015-11-20,2018-08-03,47950
/games/boxart/218442ccc.jpg,Golden Sun,GBA,Role-Playing,Nintendo,Camelot Software Planning,9.1,,,,,,2001-11-11,,47951
/games/boxart/full_6766362AmericaFrontccc.jpg,Dragon Quest IV: Chapters of the Chosen,DS,Role-Playing,Square Enix,ArtePiazza,8.1,,,,,,2008-09-16,,47953
/games/boxart/1175844ccc.jpg,Kingdom Hearts: Chain of Memories,GBA,Role-Playing,Square Enix,Jupiter Corporation,7.4,,,,,,2004-12-07,,47956
/games/boxart/full_pokemon-ranger-guardian-signs_4AmericaFront.jpg,Pokémon Ranger: Guardian Signs,DS,Role-Playing,Nintendo,Creatures Inc.,6.5,,,,,,2010-10-04,,47958
/games/boxart/full_pokemon-mystery-dungeon-explorers-of-sky_10AmericaFront.jpg,Pokémon Mystery Dungeon: Explorers of Sky,DS,Role-Playing,Nintendo,ChunSoft,5.7,,,,,,2009-10-12,,47965
/games/boxart/full_1953808AmericaFrontccc.jpg,Grim Dawn,PC,Role-Playing,Crate Entertainment,Crate Entertainment,8.4,,,,,,2016-02-25,,47967
/games/boxart/425265ccc.jpg,Pokémon XD: Gale of Darkness,GC,Role-Playing,Nintendo,Genius Sonority Inc.,6.9,,,,,,2005-09-28,,47970
/games/boxart/full_3643743AmericaFrontccc.png,Bravely Default: Flying Fairy,3DS,Role-Playing,Nintendo,Square Enix,8.2,,,,,,2014-02-07,2018-01-05,47971
/games/boxart/full_1621398AmericaFrontccc.jpg,Star Ocean: Till The End of Time,PS2,Role-Playing,Square Enix,tri-Ace,7.8,,,,,,2004-08-31,,47974
/games/boxart/full_6123054AmericaFrontccc.png,Pokémon Mystery Dungeon: Gates to Infinity,3DS,Role-Playing,Nintendo,Spike Chunsoft,5.9,,,,,,2013-03-24,2018-01-05,47976
/games/boxart/full_3354580AmericaFrontccc.jpg,Paper Mario,N64,Role-Playing,Nintendo,Intelligent Systems,9.1,,,,,,2001-02-05,,47978
/games/boxart/full_the-final-fantasy-legend_747AmericaFront.jpg,The Final Fantasy Legend,GB,Role-Playing,Square,Square,6.0,,,,,,1990-09-01,,47979
/games/boxart/full_223481AmericaFrontccc.jpg,Final Fantasy X / X-2 HD Remaster,PS3,Role-Playing,Square Enix,Square Enix,8.5,,,,,,2014-03-18,2019-03-22,47988
/games/boxart/full_8174480AmericaFrontccc.jpg,Final Fantasy: Crystal Chronicles,GC,Role-Playing,Nintendo,Square Enix,7.7,,,,,,2004-02-09,,47989
/games/boxart/full_kingdom-hearts-3d-dream-drop-distance_584JapanFront.jpg,Kingdom Hearts 3D: Dream Drop Distance,3DS,Role-Playing,Square Enix,Square Enix,7.5,,,,,,2012-07-31,2018-01-05,47990
/games/boxart/full_8761455AmericaFrontccc.jpg,Kingdom Hearts HD II.8 Final Chapter Prologue,PS4,Role-Playing,Square Enix,Square-Enix,7.6,,,,,,2017-01-24,2018-01-01,47991
/games/boxart/full_4612841AmericaFrontccc.jpg,Monster Hunter Freedom,PSP,Role-Playing,Capcom,Capcom,7.0,,,,,,2006-05-23,,47992
/games/boxart/3546314ccc.jpg,SaGa Frontier,PS,Role-Playing,Sony Computer Entertainment,SquareSoft,8.0,,,,,,1998-03-31,,47994
/games/boxart/full_4631524AmericaFrontccc.jpg,Xenogears,PS,Role-Playing,Square,SquareSoft,7.8,,,,,,1998-10-20,,47995
/games/boxart/full_dark-souls_484AmericaFront.jpg,Dark Souls,X360,Role-Playing,Namco Bandai,From Software,9.1,,,,,,2011-10-04,,47999
/games/boxart/full_553338AmericaFrontccc.jpg,Miitopia,3DS,Role-Playing,Nintendo,Nintendo EPD,6.6,,,,,,2017-07-28,2018-11-18,48003
/games/boxart/3319352ccc.gif,Final Fantasy,NES,Role-Playing,Nintendo,Square,8.5,,,,,,1990-07-12,,48004
/games/boxart/1972591ccc.jpg,Final Fantasy IV,DS,Role-Playing,Square Enix,Matrix Software,8.5,,,,,,2008-07-21,,48005
/games/boxart/full_7946846AmericaFrontccc.jpg,Final Fantasy XII: The Zodiac Age,PS4,Role-Playing,Square Enix,Square Enix,8.6,,,,,,2017-07-11,2018-09-22,48006
/games/boxart/5739474ccc.jpg,Parasite Eve II,PS,Role-Playing,Square EA,SquareSoft,7.4,,,,,,2000-01-12,,48008
/games/boxart/5055837ccc.jpg,Final Fantasy Tactics Advance,GBA,Role-Playing,Square Enix,SquareSoft,8.9,,,,,,2003-09-08,,48009
/games/boxart/full_9834798AmericaFrontccc.jpg,Dark Souls: Remastered,NS,Role-Playing,Bandai Namco Entertainment,From Software,8.8,,,,,,2018-10-19,2018-06-05,48012
/games/boxart/2081496ccc.jpg,Tales of Destiny,PS,Role-Playing,Namco,Wolfteam,6.2,,,,,,1998-09-30,,48013
/games/boxart/9399816ccc.jpg,Final Fantasy VII,PC,Role-Playing,Eidos Interactive,SquareSoft,8.4,,,,,,1998-05-31,2019-03-23,48014
/games/boxart/4969179ccc.jpg,Golden Sun: The Lost Age,GBA,Role-Playing,Nintendo,Camelot Software Planning,8.3,,,,,,2003-04-14,,48015
/games/boxart/full_5052582AmericaFrontccc.png,Fantasy Life,3DS,Role-Playing,Nintendo,Level 5/Brownie Brown,6.9,,,,,,2014-10-24,2018-01-01,48016
/games/boxart/full_9120460AmericaFrontccc.jpg,Chrono Trigger,DS,Role-Playing,Square Enix,Square Enix,9.2,,,,,,2008-11-25,,48019
/games/boxart/7694576ccc.jpg,Star Ocean: The Second Story,PS,Role-Playing,Sony Computer Entertainment,tri-Ace,8.2,,,,,,1999-06-02,,48024
/games/boxart/full_7896916AmericaFrontccc.png,Mario & Luigi: Paper Jam,3DS,Role-Playing,Nintendo,AlphaDream Corporation,7.4,,,,,,2016-01-22,2018-01-07,48025
/games/boxart/3585065ccc.jpg,Titan Quest,PC,Role-Playing,THQ,Iron Lore Entertainment,7.6,,,,,,2006-06-26,,48027
/games/boxart/7596469ccc.jpg,Final Fantasy XII: Revenant Wings,DS,Role-Playing,Square Enix,Square Enix / Think and Feel Inc.,8.2,,,,,,2007-11-20,,48028
/games/boxart/2799676ccc.jpg,Age of Conan: Hyborian Adventures,PC,Role-Playing,Eidos Interactive,Funcom,7.9,,,,,,2008-05-20,,48029
/games/boxart/full_4117853AmericaFrontccc.jpg,Demon's Souls,PS3,Role-Playing,Atlus,From Software,9.1,,,,,,2009-10-06,,48034
/games/boxart/full_5788751AmericaFrontccc.jpg,Final Fantasy Tactics: The War of the Lions,PSP,Role-Playing,Square Enix,Square Enix,8.9,,,,,,2007-10-09,,48037
/games/boxart/full_8240602AmericaFrontccc.jpg,Fire Emblem Echoes: Shadows of Valentia,3DS,Role-Playing,Nintendo,Intelligent Systems,8.3,,,,,,2017-05-19,2017-12-31,48039
/games/boxart/4565747ccc.jpg,Legend of Mana,PS,Role-Playing,Square,SquareSoft,7.8,,,,,,2000-06-07,,48042
/games/boxart/6588447ccc.jpg,The Witcher,PC,Role-Playing,Atari,CD Projekt Red Studio,7.9,,,,,,2007-10-30,,48053
/games/boxart/full_5461415AmericaFrontccc.jpg,Valkyria Chronicles,PS3,Role-Playing,Sega,Sega WOW Overworks,8.4,,,,,,2008-11-04,,48058
/games/boxart/1914055ccc.jpg,Xenosaga Episode I: Der Wille zur Macht,PS2,Role-Playing,Namco,Monolith Soft,8.7,,,,,,2003-02-26,,48060
/games/boxart/full_9132786AmericaFrontccc.jpg,Tales of Symphonia,GC,Role-Playing,Namco,Namco Tales Studio,8.5,,,,,,2004-07-14,,48064
/games/boxart/1529312ccc.jpg,Final Fantasy I & II: Dawn of Souls,GBA,Role-Playing,Nintendo,Square Enix,7.1,,,,,,2004-11-29,,48066
/games/boxart/693603ccc.jpg,Tales of the Abyss,PS2,Role-Playing,Namco,Namco Tales Studio,8.0,,,,,,2006-10-10,,48081
/games/boxart/full_9902301AmericaFrontccc.jpg,Valkyrie Profile 2: Silmeria,PS2,Role-Playing,Square Enix,tri-Ace,8.4,,,,,,2006-09-26,,48082
/games/boxart/full_2339078AmericaFrontccc.jpg,Risen 2: Dark Waters,PC,Role-Playing,Deep Silver,Piranha Bytes,6.6,,,,,,2012-04-26,2018-01-03,48084
/games/boxart/4525493ccc.jpg,Valkyrie Profile,PS,Role-Playing,Enix,tri-Ace,8.1,,,,,,2000-08-29,,48086
/games/boxart/full_two-worlds-ii_621AmericaFront.jpg,Two Worlds II,PC,Role-Playing,SouthPeak Interactive,Reality Pump,6.9,,,,,,2011-02-08,,48088
/games/boxart/full_9286865AmericaFrontccc.jpg,Bravely Second: End Layer,3DS,Role-Playing,Nintendo,Silicon Studio,7.4,,,,,,2016-04-15,2018-01-08,48090
/games/boxart/7458207ccc.jpg,The Elder Scrolls: Chapter II: Daggerfall,PC,Role-Playing,Bethesda Softworks,Bethesda Softworks,8.4,,,,,,1996-08-31,,48093
/games/boxart/8515168ccc.jpg,Unlimited Saga,PS2,Role-Playing,Square Enix,SquareSoft,4.9,,,,,,2003-06-17,,48095
/games/boxart/full_6954411AmericaFrontccc.jpg,Final Fantasy Tactics A2: Grimoire of the Rift,DS,Role-Playing,Square Enix,Square Enix,8.1,,,,,,2008-06-24,,48096
/games/boxart/full_5783905AmericaFrontccc.jpg,Phantasy Star Portable,PSP,Role-Playing,Sega,Alfa System,7.1,,,,,,2009-03-03,,48097
/games/boxart/full_dungeon-siege-iii_163AmericaFront.jpg,Dungeon Siege III,PC,Role-Playing,Square Enix,Obsidian Entertainment,7.3,,,,,,2011-06-21,,48098
/games/boxart/full_8472013AmericaFrontccc.jpg,Baldur's Gate: Tales of the Sword Coast,PC,Role-Playing,Interplay,BioWare,8.1,,,,,,1999-04-30,,48102
/games/boxart/3299425ccc.jpg,Fallout,PC,Role-Playing,Interplay,Black Isle Studios,8.9,,,,,,1997-09-30,,48103
/games/boxart/full_phantasy-star-portable-2_2AmericaFront.jpg,Phantasy Star Portable 2,PSP,Role-Playing,Sega,Alfa System,7.4,,,,,,2010-09-14,,48105
/games/boxart/full_8281780AmericaFrontccc.jpg,Shin Megami Tensei IV,3DS,Role-Playing,Atlus,Atlus,8.3,,,,,,2013-07-16,2020-08-05,48107
/games/boxart/3909398ccc.jpg,Final Fantasy VIII,PC,Role-Playing,Square EA,SquareSoft,8.0,,,,,,2000-01-25,,48111
/games/boxart/full_647497AmericaFrontccc.jpg,The Last Remnant,X360,Role-Playing,Square Enix,Square Enix,6.5,,,,,,2008-11-20,,48112
/games/boxart/full_dungeons-of-dredmor_54AmericaFront.jpg,Dungeons of Dredmor,PC,Role-Playing,Unknown,Gaslamp Games,8.0,,,,,,2011-07-13,,48116
/games/boxart/full_2559299AmericaFrontccc.jpg,Baldur's Gate II: Throne of Bhaal,PC,Role-Playing,Interplay,BioWare Corporation,8.9,,,,,,2001-06-21,,48123
/games/boxart/3146876ccc.jpg,Gothic 3,PC,Role-Playing,Aspyr,Piranha Bytes,6.8,,,,,,2006-11-14,,48126
/games/boxart/full_magicka-vietnam_569AmericaFront.jpg,Magicka: Vietnam,PC,Role-Playing,Paradox Interactive,Arrowhead Game Studios,5.5,,,,,,2011-04-21,,48129
/games/boxart/full_5760802AmericaFrontccc.jpg,Romancing SaGa,PS2,Role-Playing,Square Enix,Square Enix,6.0,,,,,,2005-10-11,,48130
/games/boxart/501429ccc.jpg,Infinite Undiscovery,X360,Role-Playing,Square Enix,tri-Ace,6.8,,,,,,2008-09-02,,48138
/games/boxart/full_668697AmericaFrontccc.jpg,Star Ocean: The Last Hope,X360,Role-Playing,Square Enix,tri-Ace,7.3,,,,,,2009-02-24,,48141
/games/boxart/592983ccc.jpg,Radiata Stories,PS2,Role-Playing,Square Enix,tri-Ace,7.7,,,,,,2005-09-06,,48143
/games/boxart/full_6440185AmericaFrontccc.jpg,Shin Megami Tensei: Persona 4,PS2,Role-Playing,Atlus,Atlus,9.2,,,,,,2008-12-08,2018-01-11,48145
/games/boxart/full_4681594AmericaFrontccc.png,Project X Zone,3DS,Role-Playing,Namco Bandai Games,Banpresto,6.5,,,,,,2013-06-25,2018-01-17,48148
/games/boxart/full_8029433PALFrontccc.jpg,Tales of Eternia,PSP,Role-Playing,Ubisoft,Namco,8.0,,,,,,2006-02-10,,48153
/games/boxart/9345328ccc.jpg,Tales of Legendia,PS2,Role-Playing,Namco,Namco / Team MelFes,7.2,,,,,,2006-02-07,,48154
/games/boxart/9231423ccc.jpg,The World Ends With You,DS,Role-Playing,Square Enix,Square Enix,8.6,,,,,,2008-04-21,,48159
/games/boxart/5945766ccc.jpg,Xenosaga Episode III: Also sprach Zarathustra,PS2,Role-Playing,Namco,Monolith Soft,7.9,,,,,,2006-08-29,,48165
/games/boxart/full_4982180AmericaFrontccc.jpg,Risen 3: Titan Lords Enhanced Edition,PC,Role-Playing,Deep Silver,Piranha Bytes,6.3,,,,,,2014-08-12,2018-01-03,48166
/games/boxart/full_165513AmericaFrontccc.jpg,Costume Quest,PC,Role-Playing,Unknown,Double Fine Productions,8.0,,,,,,2011-10-14,,48168
/games/boxart/4676814ccc.jpg,Tales of Phantasia,GBA,Role-Playing,Nintendo,Wolfteam / Namco Tales Studio,7.0,,,,,,2006-03-06,,48175
/games/boxart/2470815ccc.jpg,Tales of the World: Radiant Mythology,PSP,Role-Playing,Namco Bandai,Alfa System,7.0,,,,,,2007-07-17,,48179
/games/boxart/427425ccc.jpg,Xenosaga Episode II: Jenseits von Gut und Böse,PS2,Role-Playing,Namco,Monolith Soft,7.3,,,,,,2005-02-15,,48192
/games/boxart/836978ccc.jpg,Final Fantasy Anniversary Edition,PSP,Role-Playing,Square Enix,Square Enix,7.4,,,,,,2007-06-26,,48195
/games/boxart/962235ccc.jpg,Shin Megami Tensei: Nocturne,PS2,Role-Playing,Atlus,Atlus Co.,8.0,,,,,,2004-10-12,,48196
/games/boxart/5574904ccc.jpg,Final Fantasy Origins,PS,Role-Playing,Square Enix,TOSE,8.3,,,,,,2003-04-08,,48210
/games/boxart/full_8409003AmericaFrontccc.jpg,Grandia III,PS2,Role-Playing,Square Enix,Game Arts,7.5,,,,,,2006-02-14,,48211
/games/boxart/full_7632143AmericaFrontccc.jpg,Persona Q: Shadow of the Labyrinth,3DS,Role-Playing,Atlus,Atlus,8.3,,,,,,2014-11-25,2018-01-07,48212
/games/boxart/full_4414332AmericaFrontccc.jpg,Valkyrie Profile: Covenant of the Plume,DS,Role-Playing,Square Enix,tri-Ace,7.5,,,,,,2009-03-16,,48226
/games/boxart/full_shin-megami-tensei-persona-3-portable_1AmericaFront.jpg,Shin Megami Tensei: Persona 3 Portable,PSP,Role-Playing,Atlus,Atlus Co.,8.9,,,,,,2010-07-06,,48227
/games/boxart/full_6066126AmericaFrontccc.jpg,Tales of Symphonia: Dawn of the New World,Wii,Role-Playing,Namco Bandai,Namco Tales Studio,6.8,,,,,,2008-11-11,,48230
/games/boxart/full_1618669AmericaFrontccc.jpg,Phantasy Star 0,DS,Role-Playing,Sega,Sonic Team,7.5,,,,,,2009-11-10,,48231
/games/boxart/full_8115274AmericaFrontccc.jpg,Shin Megami Tensei: Persona,PSP,Role-Playing,Atlus,Atlus Co.,7.6,,,,,,2009-09-22,,48234
/games/boxart/full_2806511AmericaFrontccc.jpg,Disgaea 5 Complete,NS,Role-Playing,NIS America,Nippon Ichi Software,9.0,,,,,,2017-05-23,2018-02-25,48245
/games/boxart/full_gothic_538AmericaFront.jpg,Gothic,PC,Role-Playing,Xicat Interactive,Piranha Bytes,8.1,,,,,,2001-11-23,,48246
/games/boxart/full_1122308AmericaFrontccc.jpg,Gothic II,PC,Role-Playing,Atari,Piranha Bytes,8.0,,,,,,2003-10-28,,48247
/games/boxart/full_8556745AmericaFrontccc.jpg,Phantasy Star Universe,PS2,Role-Playing,Sega,Sonic Team,6.4,,,,,,2006-10-24,,48249
/games/boxart/full_4048091AmericaFrontccc.jpg,Dragon Ball Z: Attack of the Saiyans,DS,Role-Playing,Namco Bandai,Monolith Soft,7.2,,,,,,2009-11-10,,48257
/games/boxart/5832016ccc.jpg,Valkyrie Profile: Lenneth,PSP,Role-Playing,Square Enix,tri-Ace,8.1,,,,,,2006-07-18,,48258
/games/boxart/full_891840AmericaFrontccc.jpg,Musashi: Samurai Legend,PS2,Role-Playing,Square Enix,Square Enix,6.9,,,,,,2005-03-15,,48266
/games/boxart/full_7574096AmericaFrontccc.jpg,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,Role-Playing,Atlus,Atlus Co.,8.0,,,,,,2009-05-12,,48267
/games/boxart/full_2440325AmericaFrontccc.jpg,3D Dot Game Heroes,PS3,Role-Playing,Atlus,Silicon Studio,7.5,,,,,,2010-05-11,,48286
/games/boxart/full_5793790AmericaFrontccc.jpg,Final Fantasy Fables: Chocobo's Dungeon,Wii,Role-Playing,Square Enix,High Horse Entertainment,7.4,,,,,,2008-07-08,,48287
/games/boxart/4260210ccc.jpg,Final Fantasy II Anniversary Edition,PSP,Role-Playing,Square Enix,Square Enix,6.5,,,,,,2007-07-24,,48288
/games/boxart/4580698ccc.jpg,.hack//G.U. Vol.1//Rebirth,PS2,Role-Playing,Namco Bandai,CyberConnect2,6.6,,,,,,2006-10-24,,48292
/games/boxart/full_8342405AmericaFrontccc.jpg,Shin Megami Tensei: Strange Journey,DS,Role-Playing,Atlus,Atlus Co.,8.0,,,,,,2010-03-23,,48297
/games/boxart/full_4041989AmericaFrontccc.jpg,Etrian Odyssey IV: Legends of the Titan,3DS,Role-Playing,Atlus,Atlus Co.,8.2,,,,,,2013-02-26,2018-01-17,48301
/games/boxart/full_2221640AmericaFrontccc.jpg,Moonlighter,NS,Role-Playing,Merge Games,Digital Sun,8.3,,,,,,2018-11-09,2019-02-22,48303
/games/boxart/full_8717225AmericaFrontccc.jpg,Shin Megami Tensei: Devil Survivor,DS,Role-Playing,Atlus,Atlus Co.,8.4,,,,,,2009-06-23,,48306
/games/boxart/full_8964578AmericaFrontccc.jpg,Tales of the Abyss,3DS,Role-Playing,Namco Bandai,Namco Tales Studio,7.3,,,,,,2012-02-14,,48307
/games/boxart/full_etrian-odyssey-iii-the-drowned-city_7AmericaFront.jpg,Etrian Odyssey III: The Drowned City,DS,Role-Playing,Atlus,Atlus Co. / Lancarse,7.3,,,,,,2010-09-21,,48316
/games/boxart/full_525640AmericaFrontccc.jpg,Heroes of Ruin,3DS,Role-Playing,Square Enix,n-Space,6.6,,,,,,2012-07-17,,48327
/games/boxart/full_6475842AmericaFrontccc.jpg,Ni no Kuni II: Revenant Kingdom,PC,Role-Playing,Namco Bandai Games,Level 5,8.5,,,,,,2018-03-23,2019-04-21,48338
/games/boxart/full_6017142AmericaFrontccc.jpg,Desktop Dungeons,PC,Role-Playing,QCF Design,QCF Design,8.5,,,,,,2013-11-07,2019-04-17,48344
/games/boxart/8345486ccc.jpg,Dawn of Mana,PS2,Role-Playing,Square Enix,Square Enix,6.3,,,,,,2007-05-24,,48382
/games/boxart/full_4216501AmericaFrontccc.jpg,Half-Minute Hero,PSP,Role-Playing,Xseed Games,Opus Studio,8.5,,,,,,2009-10-13,,48383
/games/boxart/full_6205598AmericaFrontccc.jpg,Muramasa: The Demon Blade,Wii,Role-Playing,Ignition Entertainment,Vanillaware,8.0,,,,,,2009-09-08,2019-01-10,48400
/games/boxart/full_338149AmericaFrontccc.jpg,Arc Rise Fantasia,Wii,Role-Playing,Ignition Entertainment,imageepoch Inc.,6.3,,,,,,2010-07-20,,48402
/games/boxart/full_770797AmericaFrontccc.jpg,Valhalla Knights: Eldar Saga,Wii,Role-Playing,Xseed Games,K2 / Kurogane,3.5,,,,,,2009-09-29,,48418
/games/boxart/full_74050AmericaFrontccc.png,Aedis Eclipse: Generation of Chaos,PSN,Role-Playing,NIS America,Neverland Company,5.9,,,,,,2009-12-22,,48458
/games/boxart/5062777ccc.jpg,Albert Odyssey: Legend of Eldean,SAT,Role-Playing,Working Designs,SunSoft,7.0,,,,,,1997-07-31,,48474
/games/boxart/full_1209452AmericaFrontccc.png,Alien Syndrome,PSN,Role-Playing,Sega,Totally Games,4.9,,,,,,2009-09-30,,48480
/games/boxart/default.jpg,Allods Online,PC,Role-Playing,Unknown,Astrum Nival,6.0,,,,,,,,48483
